"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"57","KX168070","KX168085",5.27077,5.52265,FALSE,0,FALSE,0,FALSE,0,TRUE,18,FALSE,0
"58","HM204648","KX907364",39.2744,35.3209,TRUE,27,TRUE,72,FALSE,0,TRUE,6,FALSE,0
"59","FJ670519","KX228815",2.30596,2.05955,FALSE,0,TRUE,48,FALSE,0,TRUE,6,FALSE,0
"60","KX907383","HM215306",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"61","HQ615979","AF361873",34.3071,23.6295,TRUE,3,TRUE,15,FALSE,0,TRUE,3,TRUE,6
"62","KX907346","KX907414",30.4873,31.0157,TRUE,6,TRUE,3,TRUE,1,TRUE,3,FALSE,0
"63","KX907378","HM215303",0,0.17796,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"64","HM204620","HQ659593",31.7789,22.7987,TRUE,6,TRUE,33,TRUE,3,FALSE,0,FALSE,0
"65","HM215333","KX907412",0.471739,0.747048,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"66","HM215255","KX907341",1.31659,0.632132,TRUE,3,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"67","KX907343","HM215257",0.764213,1.47566,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"68","KX907389","AF457065",31.7697,27.5781,TRUE,12,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"69","EF151811","FJ623488",28.1989,38.1976,TRUE,27,TRUE,27,FALSE,0,TRUE,18,TRUE,3
"70","KT022380","JN681235",32.5163,34.9698,TRUE,3,TRUE,6,FALSE,0,TRUE,1,TRUE,3
"71","KT022365","FJ866118",28.1982,28.9812,TRUE,9,TRUE,24,FALSE,0,TRUE,6,FALSE,0
"72","KF716474","FJ623478",34.4179,29.0942,TRUE,9,TRUE,3,FALSE,0,TRUE,21,FALSE,0
"73","AF457086","KT022367",27.5426,30.5433,TRUE,3,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"74","KU921835","AF407154",45.7628,29.7628,TRUE,6,TRUE,9,FALSE,0,TRUE,12,FALSE,0
"75","EU110088","AF457079",28.6303,26.6316,TRUE,33,TRUE,6,TRUE,3,TRUE,3,FALSE,0
"76","JX096639","KP223844",14.6189,14.6189,TRUE,33,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"77","AF069670","MF373168",9.36364,27.3623,FALSE,0,TRUE,6,FALSE,0,TRUE,15,FALSE,0
"78","JX508855","JX508857",7.59293,7.59293,TRUE,27,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"79","KU749423","KF716478",32.9655,34.9696,TRUE,12,TRUE,27,TRUE,3,TRUE,15,TRUE,12
"80","HM215299","KX983566",31.3724,36.0432,FALSE,0,TRUE,18,FALSE,0,TRUE,6,FALSE,0
"81","EU853070","EU853062",1.1771,1.17436,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"82","AF457052","HM215275",27.9882,35.9855,TRUE,22,TRUE,3,FALSE,0,TRUE,3,TRUE,3
"83","KU921755","HM215266",36.7532,31.7566,FALSE,0,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"84","KX232620","KX232621",5.09795,5.19864,TRUE,41,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"85","KX232614","KX232607",19.5392,17.5433,TRUE,18,TRUE,9,TRUE,12,FALSE,0,FALSE,0
"86","KX232618","KX232619",7.74831,6.749,FALSE,0,FALSE,0,FALSE,0,TRUE,6,TRUE,4
"87","KX232609","KX232610",10.3748,10.1119,TRUE,7,TRUE,6,TRUE,3,FALSE,0,TRUE,6
"88","AF484507","AF107771",29.9328,25.9356,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"89","AF457055","AF457063",18.5351,16.5365,TRUE,23,TRUE,15,FALSE,0,TRUE,4,TRUE,3
"90","KT022375","MF373181",34.1683,41.1717,TRUE,2,TRUE,9,TRUE,3,FALSE,0,TRUE,15
"91","KU921804","L22957",40.2719,18.2761,TRUE,21,TRUE,15,TRUE,3,FALSE,0,FALSE,0
"92","KT022378","FJ866117",24.1948,22.311,TRUE,6,TRUE,6,TRUE,3,TRUE,6,FALSE,0
"93","AY905586","AY905602",9.48529,8.48871,FALSE,0,FALSE,0,FALSE,0,TRUE,12,FALSE,0
"94","KU865820","KU865783",4.84143,3.72712,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,9
"95","AY669701","AY772997",22.708,29.7059,FALSE,0,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"96","AB098332","FJ647148",19.5662,28.7052,TRUE,3,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"97","KU921841","KU143241",39.7532,35.6491,TRUE,12,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"98","AF457081","HM215272",28.3369,35.3376,FALSE,0,TRUE,30,FALSE,0,TRUE,9,FALSE,0
"99","KU749424","KX907431",33.1993,30.6093,TRUE,27,TRUE,6,FALSE,0,TRUE,27,FALSE,0
"100","KX983624","KU921738",34.8201,38.7051,TRUE,10,TRUE,6,TRUE,3,TRUE,5,FALSE,0
"101","JX508859","JX508862",16.8632,15.8667,FALSE,0,TRUE,6,FALSE,0,TRUE,3,TRUE,9
"102","JX508877","JX508875",6.94719,6.94719,FALSE,0,FALSE,0,FALSE,0,TRUE,12,FALSE,0
"103","HM215434","KP223776",6.20316,6.40576,FALSE,0,TRUE,3,FALSE,0,TRUE,9,FALSE,0
"104","KP718918","KP718928",21.6817,21.6844,FALSE,0,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"105","KY658696","HM204621",33.5953,34.5946,FALSE,0,TRUE,30,FALSE,0,TRUE,9,FALSE,0
"106","FM165626","FM165645",21.7079,17.7106,FALSE,0,TRUE,15,FALSE,0,TRUE,7,TRUE,3
"107","KX907336","HQ615971",24.6219,28.2851,TRUE,1,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"108","JF680921","KX232613",34.8935,40.5882,TRUE,27,TRUE,33,TRUE,3,TRUE,15,FALSE,0
"109","JX508881","JX508883",6.07829,6.07829,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"110","KF725913","KF725939",3.21425,3.39768,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"111","HQ595782","KU168256",49.5595,42.734,TRUE,3,TRUE,3,TRUE,3,TRUE,3,FALSE,0
"112","AY669704","M62320",19.2909,12.2875,FALSE,0,FALSE,0,TRUE,3,TRUE,6,FALSE,0
"113","KJ948658","DQ396400",23.4842,27.7306,TRUE,24,FALSE,0,FALSE,0,TRUE,9,TRUE,18
"114","JQ403028","HQ595784",40.3087,45.026,TRUE,3,TRUE,15,FALSE,0,TRUE,12,TRUE,3
"115","HQ385464","HQ385453",17.8644,33.8617,TRUE,6,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"116","HQ385473","HQ385472",43.3886,43.3886,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"117","DQ445119","JF937875",38.8306,48.4733,TRUE,6,TRUE,12,FALSE,0,TRUE,12,TRUE,3
"118","AJ401040","HM623589",43.63,54.9236,TRUE,9,TRUE,9,FALSE,0,FALSE,0,FALSE,0
