"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"27","DQ275655","HM623563",25.0714,29.8572,TRUE,9,FALSE,0,TRUE,3,FALSE,0,TRUE,12
"28","DQ351220","DQ369976",16.6175,17.5347,TRUE,9,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"29","JX845611","JX845612",4.49572,5.49503,TRUE,15,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"30","DQ447270","AY878071",23.9997,25.0017,TRUE,28,TRUE,9,FALSE,0,TRUE,3,TRUE,6
"31","KC863073","AY463224",24.2312,18.1067,TRUE,33,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"32","DQ369988","DQ275646",19.1629,18.7522,TRUE,28,FALSE,0,TRUE,3,TRUE,1,FALSE,0
"33","AY772699","KC863569",20.8194,24.1924,TRUE,18,TRUE,36,TRUE,3,FALSE,0,TRUE,15
"34","AY529665","DQ351230",20.0189,24.6815,TRUE,9,TRUE,48,FALSE,0,FALSE,0,TRUE,3
"35","HM623580","DQ351216",26.7941,21.3731,TRUE,10,TRUE,15,FALSE,0,FALSE,0,TRUE,3
"36","DQ351218","AY772696",20.6357,21.7993,TRUE,12,TRUE,15,TRUE,3,FALSE,0,TRUE,6
"37","DQ396378","DQ011176",19.6043,19.9356,TRUE,36,TRUE,24,TRUE,3,FALSE,0,TRUE,1
"38","FJ443379","DQ275643",24.8859,20.8886,TRUE,3,FALSE,0,TRUE,3,TRUE,3,TRUE,3
"39","DQ056412","AY901976",21.1567,21.1594,TRUE,11,TRUE,18,FALSE,0,TRUE,6,TRUE,3
"40","DQ164114","DQ164109",22.4886,22.4065,TRUE,15,TRUE,15,FALSE,0,FALSE,0,TRUE,6
"41","DQ056406","KC154026",20.8802,25.2991,TRUE,6,TRUE,3,TRUE,3,FALSE,0,FALSE,0
"42","DQ275657","DQ093588",22.8081,24.0566,FALSE,0,TRUE,1,TRUE,3,TRUE,21,TRUE,3
"43","DQ396372","KF725907",21.6497,26.2876,TRUE,5,TRUE,21,FALSE,0,FALSE,0,FALSE,0
"44","DQ093600","KF725956",19.483,25.2845,TRUE,17,FALSE,0,FALSE,0,FALSE,0,TRUE,15
"45","AY901978","AY772695",25.8069,25.5578,TRUE,5,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"46","AY522725","KF726025",19.6959,30.045,TRUE,5,TRUE,15,TRUE,3,FALSE,0,FALSE,0
"47","DQ396368","DQ435682",21.3157,22.816,TRUE,3,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"48","AY529662","AY878057",16.6181,22.614,FALSE,0,TRUE,21,FALSE,0,FALSE,0,TRUE,12
"49","DQ396375","AY878063",24.7085,24.2157,TRUE,24,TRUE,3,TRUE,3,TRUE,6,TRUE,21
"50","GU080188","GU080167",33.0069,33.0069,TRUE,9,TRUE,6,TRUE,3,FALSE,0,TRUE,9
"51","KC894120","FJ443938",23.9211,23.442,FALSE,0,TRUE,18,TRUE,3,FALSE,0,FALSE,0
"52","MF373178","KF726022",35.5584,32.8862,TRUE,8,TRUE,54,FALSE,0,TRUE,1,TRUE,3
"53","KF725983","JN681247",26.5903,24.3508,TRUE,3,TRUE,18,FALSE,0,FALSE,0,TRUE,6
"54","JN687821","HM623551",25.8899,27.7435,TRUE,12,TRUE,15,FALSE,0,FALSE,0,TRUE,6
"55","JN687735","DQ275653",28.3386,25.138,TRUE,9,TRUE,3,TRUE,3,TRUE,12,FALSE,0
"56","KF725953","JN681237",30.0273,27.9027,FALSE,0,TRUE,6,FALSE,0,TRUE,3,TRUE,3
"57","KC863344","HM623568",23.0867,25.2879,TRUE,6,TRUE,6,TRUE,3,FALSE,0,TRUE,6
"58","DQ369978","KF114890",25.5065,28.3484,TRUE,9,TRUE,6,TRUE,3,TRUE,9,TRUE,6
"59","HM623548","GU080177",26.7181,27.0712,TRUE,15,TRUE,9,TRUE,3,FALSE,0,FALSE,0
"60","JX845585","JX845589",0.278865,0.278865,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"61","GQ999990","HM623591",22.1425,25.7072,TRUE,7,TRUE,24,TRUE,3,TRUE,3,FALSE,0
"62","HM623608","AY878054",25.1481,19.8449,TRUE,7,FALSE,0,TRUE,3,FALSE,0,TRUE,31
"63","JX140668","KX228799",0,0,TRUE,14,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"64","HM623597","DQ011170",22.1089,17.1671,TRUE,11,TRUE,15,FALSE,0,TRUE,3,FALSE,0
"65","AY463226","JN681238",13.9594,20.9601,FALSE,0,TRUE,3,TRUE,3,TRUE,3,TRUE,1
"66","JX845608","JX845604",6.12913,6.12913,TRUE,14,TRUE,15,FALSE,0,FALSE,0,TRUE,3
"67","GU080182","GU080174",0.955887,1.17773,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"68","AY522731","AY585266",17.762,19.7606,TRUE,12,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"69","EU863447","AY529664",15.9924,13.9937,TRUE,3,FALSE,0,FALSE,0,TRUE,3,TRUE,3
"70","HM623556","AY878059",27.3044,23.5973,TRUE,24,TRUE,9,TRUE,3,FALSE,0,FALSE,0
"71","DQ382378","JN681227",27.487,26.4904,TRUE,6,TRUE,14,FALSE,0,TRUE,3,TRUE,9
"72","AY043175","AF544008",10.9649,9.96561,TRUE,15,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"73","KF725896","DQ396371",27.8816,22.05,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"74","JN681229","HQ615960",26.4835,28.4876,FALSE,0,TRUE,6,TRUE,3,TRUE,3,TRUE,9
"75","DQ382370","KF725924",32.0208,37.0311,TRUE,11,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"76","DQ011179","JN681252",28.8706,32.7036,FALSE,0,TRUE,15,TRUE,3,TRUE,9,TRUE,6
"77","FJ443963","DQ275659",26.6426,26.6398,TRUE,12,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"78","EF203965","DQ369983",29.1744,28.4242,TRUE,40,TRUE,3,TRUE,3,FALSE,0,TRUE,6
"79","GU080169","HM623570",26.1592,25.9785,TRUE,33,TRUE,15,FALSE,0,FALSE,0,TRUE,12
"80","KF114884","DQ351226",31.3246,25.4848,TRUE,30,TRUE,36,TRUE,3,TRUE,6,TRUE,3
"81","DQ396370","AY901977",22.9093,23.4076,TRUE,15,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"82","AY878055","U07237",22.5465,8.54515,TRUE,3,FALSE,0,FALSE,0,FALSE,0,TRUE,12
"83","DQ011172","AY463228",18.2558,14.1737,TRUE,3,TRUE,9,TRUE,3,TRUE,9,FALSE,0
"84","AY878072","AY463221",19.5662,16.5655,TRUE,16,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"85","HQ615967","EF203968",19.9268,17.849,TRUE,3,TRUE,12,TRUE,3,TRUE,9,TRUE,1
"86","KF114895","AY463218",26.367,19.3663,TRUE,10,TRUE,39,TRUE,3,FALSE,0,TRUE,6
"87","AY703908","DQ011169",15.9282,15.8433,TRUE,5,TRUE,6,FALSE,0,FALSE,0,TRUE,18
"88","AY463234","HQ615961",16.7939,26.7925,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"89","DQ093591","AY463227",23.9862,20.4079,TRUE,4,TRUE,36,FALSE,0,TRUE,3,TRUE,3
"90","JX972931","AY878064",30.0477,25.0511,TRUE,7,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"91","AY463220","DQ275645",21.0544,25.0517,TRUE,15,TRUE,12,TRUE,3,FALSE,0,TRUE,3
"92","JX845592","JX845601",14.5544,15.5537,TRUE,18,FALSE,0,FALSE,0,TRUE,15,TRUE,6
"93","GU080162","JN687731",28.1156,27.7515,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"94","AY463222","GU080180",20.5466,28.5493,TRUE,3,FALSE,0,TRUE,3,FALSE,0,TRUE,3
"95","DQ011174","HM623605",20.734,25.6868,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"96","DQ275654","HM623574",23.3205,28.2021,TRUE,3,TRUE,18,TRUE,3,TRUE,3,TRUE,3
"97","KP693361","DQ369990",24.6088,21.2885,TRUE,6,TRUE,3,FALSE,0,FALSE,0,TRUE,6
"98","HM623557","FJ443253",25.5522,21.8287,TRUE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"99","KF725903","KF725901",29.1305,29.1032,TRUE,33,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"100","HQ595748","KF725889",29.2805,31.0793,FALSE,0,TRUE,24,FALSE,0,FALSE,0,TRUE,6
"101","GQ999985","DQ056411",23.5532,21.9187,TRUE,6,TRUE,15,FALSE,0,TRUE,3,TRUE,9
"102","AY463231","GU080191",22.9755,30.9783,TRUE,15,FALSE,0,FALSE,0,TRUE,6,TRUE,2
"103","HM623586","KF770287",35.7566,28.8462,FALSE,0,FALSE,0,TRUE,3,FALSE,0,TRUE,12
"104","FJ443209","AY463237",27.3468,23.344,TRUE,57,FALSE,0,TRUE,3,TRUE,3,FALSE,0
"105","DQ093593","FJ443159",20.2446,22.4157,TRUE,39,FALSE,0,FALSE,0,TRUE,1,TRUE,3
"106","DQ396391","HM623610",28.8869,34.8992,TRUE,12,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"107","GU080184","DQ396382",32.7666,27.0993,TRUE,21,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"108","HM204595","HM623575",28.4185,29.3192,TRUE,5,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"109","HM623598","JN681253",27.4014,27.2071,FALSE,0,TRUE,3,TRUE,3,FALSE,0,FALSE,0
"110","KF114885","FJ443666",18.6171,18.6143,TRUE,29,TRUE,12,TRUE,3,FALSE,0,TRUE,3
"111","AY463217","DQ382369",17.9794,21.9821,TRUE,4,TRUE,9,TRUE,3,TRUE,3,FALSE,0
"112","KF114887","FJ443839",34.8053,31.8074,TRUE,12,TRUE,3,FALSE,0,TRUE,3,TRUE,15
"113","AY901967","HM623555",24.577,29.538,TRUE,6,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"114","AY878070","JN681256",26.3552,30.358,TRUE,15,TRUE,51,FALSE,0,FALSE,0,TRUE,3
"115","JQ777111","HM204604",10.4553,9.3383,TRUE,66,FALSE,0,TRUE,3,FALSE,0,TRUE,21
"116","AY901979","HM204600",20.9506,24.7836,TRUE,42,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"117","DQ093599","HM623564",22.0427,26.6806,TRUE,6,TRUE,9,FALSE,0,FALSE,0,TRUE,6
"118","DQ056408","KF725961",19.0028,25.319,TRUE,35,TRUE,6,FALSE,0,TRUE,9,TRUE,21
"119","AY901970","AY772701",11.1911,10.4437,TRUE,13,FALSE,0,FALSE,0,TRUE,6,TRUE,15
"120","AY878065","DQ011166",18.5764,19.9042,TRUE,16,TRUE,6,FALSE,0,TRUE,15,TRUE,3
"121","KC863053","KF725916",19.9154,22.6806,TRUE,28,TRUE,24,FALSE,0,TRUE,15,FALSE,0
"122","HM623581","DQ396364",18.7071,13.0781,TRUE,30,TRUE,21,FALSE,0,TRUE,9,FALSE,0
"123","AY901973","HM623601",18.4003,23.5064,TRUE,3,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"124","DQ396385","DQ369989",18.7772,18.7235,TRUE,4,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"125","JX973171","KC894123",17.4785,17.098,TRUE,10,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"126","DQ351225","DQ011173",22.4557,23.5426,TRUE,12,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"127","KC863239","EU863441",24.2599,20.917,TRUE,9,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"128","KF725949","EU863444",31.1805,21.0888,TRUE,24,TRUE,24,TRUE,3,TRUE,3,FALSE,0
"129","JN681257","HQ615949",29.0068,28.0102,TRUE,9,FALSE,0,FALSE,0,FALSE,0,TRUE,15
"130","KF725912","HM623554",27.9742,26.7969,TRUE,21,TRUE,18,TRUE,3,TRUE,6,FALSE,0
"131","DQ396394","DQ369992",23.008,24.01,FALSE,0,TRUE,6,TRUE,3,TRUE,6,FALSE,0
"132","DQ369981","DQ275652",26.5679,25.6562,TRUE,4,TRUE,18,TRUE,3,FALSE,0,TRUE,3
"133","DQ275644","DQ164108",15.0763,14.3234,TRUE,6,TRUE,6,TRUE,3,TRUE,3,TRUE,6
"134","DQ396373","GU080195",17.3631,23.9503,TRUE,9,TRUE,18,TRUE,3,FALSE,0,TRUE,6
"135","AY878068","AY463229",21.1509,17.1537,TRUE,3,TRUE,27,FALSE,0,FALSE,0,TRUE,6
"136","DQ093594","GU080164",15.5411,21.5397,TRUE,42,FALSE,0,TRUE,3,TRUE,6,TRUE,12
"137","HM204581","JQ777026",5.09222,4.6131,TRUE,21,TRUE,21,FALSE,0,FALSE,0,FALSE,0
"138","DQ369982","HQ595750",25.476,29.3118,TRUE,6,TRUE,15,FALSE,0,TRUE,3,TRUE,25
"139","HQ595760","FJ443713",29.5361,28.5313,TRUE,18,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"140","DQ093598","AF411966",25.3593,21.1102,TRUE,15,TRUE,6,TRUE,3,TRUE,3,TRUE,15
"141","KF725923","DQ351232",36.7157,30.7855,TRUE,35,TRUE,6,FALSE,0,TRUE,9,TRUE,3
"142","KC863324","KF725966",22.8611,26.4312,TRUE,11,TRUE,9,FALSE,0,FALSE,0,TRUE,21
"143","AF286227","GU329195",18.4238,27.4204,TRUE,6,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"144","GU080176","EU863429",30.1843,22.1815,TRUE,3,TRUE,9,FALSE,0,FALSE,0,TRUE,3
"145","JN681222","HQ707833",38.1062,30.109,TRUE,21,TRUE,15,FALSE,0,TRUE,30,TRUE,9
"146","KF725973","DQ093602",26.5067,20.5437,FALSE,0,TRUE,3,FALSE,0,TRUE,12,TRUE,3
"147","DQ369993","JN681255",25.8479,29.4345,TRUE,9,TRUE,6,FALSE,0,TRUE,3,TRUE,6
"148","AF110976","FJ444092",22.6687,33.6666,TRUE,17,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"149","KF725978","AF443098",32.8847,22.6616,TRUE,33,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"150","HM204610","KR861282",21.8443,28.1988,TRUE,1,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"151","KF725962","KF725999",28.8553,28.9676,TRUE,15,TRUE,6,FALSE,0,TRUE,6,TRUE,12
"152","HM036903","KF725947",24.6061,31.6123,TRUE,9,TRUE,63,FALSE,0,FALSE,0,TRUE,3
"153","GU329354","AY424138",34.7002,29.1283,TRUE,9,TRUE,18,FALSE,0,FALSE,0,TRUE,3
"154","HM215326","KX907405",0.142368,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"155","HM215305","KX907380",0.355921,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"156","KX907375","AF286234",30.2733,22.4759,TRUE,12,TRUE,12,FALSE,0,FALSE,0,TRUE,6
"157","HM215253","KX907337",2.4211e-06,0,TRUE,14,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"158","KC862967","EU863432",24.8454,20.5086,TRUE,39,TRUE,18,TRUE,3,FALSE,0,TRUE,18
"159","DQ369994","AB485645",26.6236,11.3738,TRUE,18,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"160","DQ381974","KX756601",23.1279,33.2032,TRUE,6,TRUE,6,FALSE,0,TRUE,3,TRUE,1
"161","HQ707925","AY585267",29.8111,29.8083,TRUE,8,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"162","HQ708095","HQ708127",0.483877,0.483877,TRUE,12,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"163","KC862949","GU329236",25.5786,25.2556,TRUE,10,TRUE,24,FALSE,0,FALSE,0,FALSE,0
"164","KX069225","DQ381973",31.0102,19.0129,TRUE,5,TRUE,18,FALSE,0,TRUE,4,TRUE,3
"165","KX756613","KJ158430",29.7149,27.3549,TRUE,1,TRUE,16,FALSE,0,TRUE,6,TRUE,15
"166","EU908216","JN681242",28.9668,30.1359,TRUE,21,TRUE,3,FALSE,0,TRUE,12,TRUE,4
"167","KX069226","KX756600",29.7858,28.9481,FALSE,0,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"168","KJ541839","KJ541841",25.0304,25.0304,TRUE,3,FALSE,0,FALSE,0,FALSE,0,TRUE,4
"169","KX756614","EF117265",38.2073,25.1012,TRUE,12,TRUE,12,FALSE,0,TRUE,3,TRUE,6
"170","KX069223","KX069228",33.8482,29.8482,FALSE,0,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"171","KJ158421","KJ158432",20.0054,20.0054,TRUE,3,FALSE,0,FALSE,0,TRUE,6,TRUE,8
"172","KX069221","KJ158425",32.8016,29.3218,TRUE,6,TRUE,18,FALSE,0,FALSE,0,TRUE,15
"173","DQ367256","DQ367255",19.6553,23.658,TRUE,3,FALSE,0,FALSE,0,TRUE,6,TRUE,3
"174","HQ699999","HQ699991",25.2998,25.2971,TRUE,15,TRUE,15,FALSE,0,TRUE,12,FALSE,0
"175","EF117274","AY209193",1.74417,1.74417,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"176","AF067157","EF117271",6.16451,11.1666,TRUE,3,TRUE,3,FALSE,0,TRUE,9,TRUE,3
"177","AF067159","DQ367258",11.6416,11.6444,TRUE,6,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"178","DQ367257","AY713414",8.69057,8.68783,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"179","DQ367251","AY208967",19.4768,14.5745,TRUE,1,TRUE,6,FALSE,0,TRUE,3,TRUE,3
"180","EF117269","KJ541849",16.1628,28.4914,TRUE,9,FALSE,0,FALSE,0,FALSE,0,TRUE,15
"181","DQ381976","KJ158426",22.934,30.4576,TRUE,12,TRUE,24,FALSE,0,FALSE,0,TRUE,12
"182","AY208968","U31363",18.1106,10.1106,TRUE,3,TRUE,6,FALSE,0,TRUE,3,TRUE,7
"183","DQ367247","DQ367254",21.9159,20.9194,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"184","KC807924","KC807912",21.2646,21.2646,TRUE,2,TRUE,3,FALSE,0,TRUE,39,FALSE,0
"185","DQ367259","KF835515",9.18807,16.8896,TRUE,3,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"186","HM215421","HQ699992",11.6165,11.6165,TRUE,5,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"187","KF250403","KC898980",16.7116,14.4228,TRUE,2,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"188","KF250404","KC898995",14.9269,13.9303,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"189","EU908224","EU908218",26.2929,25.3729,FALSE,0,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"190","KC807932","KC807954",22.8582,22.8582,TRUE,15,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"191","KC807943","KC807981",22.9125,22.9125,TRUE,2,TRUE,27,FALSE,0,TRUE,37,FALSE,0
"192","HQ699980","HM215403",6.23516,5.23858,TRUE,57,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"193","KC899004","HQ699950",14.8068,14.8096,TRUE,4,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"194","MF373176","AY967806",17.6246,3.62594,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,12
"195","KJ158435","EU908214",26.1403,21.3655,TRUE,2,TRUE,9,FALSE,0,TRUE,6,TRUE,15
"196","EF117266","AY209194",1.71162,2.41089,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"197","AF067155","DQ367248",11.3555,11.3583,TRUE,1,TRUE,9,FALSE,0,TRUE,15,TRUE,9
"198","U29698","AF286231",8.63252,12.6353,TRUE,16,TRUE,3,FALSE,0,TRUE,9,TRUE,8
"199","L07653","L07654",6.61395,6.61395,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,7
"200","DQ367245","EF117268",10.9938,14.9938,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"201","KX756612","KC899005",23.5154,19.1557,TRUE,1,TRUE,3,TRUE,3,TRUE,6,TRUE,6
"202","AF286232","DQ367253",13.9276,18.9296,TRUE,33,TRUE,6,FALSE,0,TRUE,15,TRUE,7
"203","DQ381972","DQ381977",15.9861,14.9867,TRUE,18,TRUE,3,FALSE,0,FALSE,0,TRUE,6
"204","HM215412","HM215408",19.4078,20.4044,TRUE,15,TRUE,3,FALSE,0,TRUE,3,TRUE,4
"205","EF117267","AY209192",3.21731,3.8084,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"206","EF117272","KJ541840",19.7743,31.1063,FALSE,0,TRUE,21,FALSE,0,TRUE,3,TRUE,6
"207","KF766537","JF680935",22.8848,27.3748,TRUE,20,TRUE,30,FALSE,0,TRUE,15,TRUE,3
"208","KX069222","KX756605",24.2461,23.4056,FALSE,0,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"209","KF766541","KX756606",19.953,29.122,FALSE,0,TRUE,18,TRUE,1,TRUE,6,FALSE,0
"210","KJ541846","KJ541848",23.8949,23.8949,TRUE,3,TRUE,9,FALSE,0,TRUE,3,FALSE,0
"211","EU521727","KX756604",20.7867,28.1186,TRUE,18,TRUE,9,FALSE,0,TRUE,3,TRUE,3
"212","EF469243","AY049708",23.9295,18.9329,TRUE,9,TRUE,6,FALSE,0,TRUE,12,FALSE,0
"213","KJ158440","KX069219",35.5735,39.0534,TRUE,7,TRUE,21,FALSE,0,TRUE,6,TRUE,15
"214","MF373193","KX756609",35.236,35.3318,FALSE,0,TRUE,3,FALSE,0,TRUE,3,TRUE,12
"215","U29697","EU668977",21.0143,32.5106,TRUE,3,TRUE,15,FALSE,0,TRUE,6,TRUE,12
"216","KJ158423","DQ367250",36.8782,28.358,TRUE,10,TRUE,18,FALSE,0,TRUE,9,FALSE,0
"217","DQ381971","KF766540",24.8777,25.9619,TRUE,5,TRUE,3,FALSE,0,TRUE,12,FALSE,0
"218","KJ158424","KX756607",28.2433,30.9483,FALSE,0,TRUE,24,FALSE,0,TRUE,6,FALSE,0
"219","KX069224","DQ367246",34.4486,15.4451,TRUE,6,TRUE,12,FALSE,0,FALSE,0,TRUE,7
"220","KJ158434","KJ158433",22.3471,22.3471,TRUE,1,FALSE,0,FALSE,0,TRUE,3,TRUE,9
"221","GU329458","KF770277",38.8214,36.4395,TRUE,30,TRUE,15,FALSE,0,TRUE,3,TRUE,3
"222","FJ443861","HM623604",20.394,21.6808,TRUE,9,TRUE,15,FALSE,0,FALSE,0,TRUE,15
"223","GU329310","DQ435684",22.6538,23.6504,TRUE,45,TRUE,18,FALSE,0,FALSE,0,TRUE,18
"224","KY229314","KY229291",11.0314,11.7761,TRUE,19,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"225","KR861271","AF443075",37.9896,20.6727,TRUE,3,TRUE,27,FALSE,0,TRUE,3,FALSE,0
"226","HQ385467","HQ385471",16.844,16.844,TRUE,11,TRUE,3,FALSE,0,FALSE,0,TRUE,6
"227","KF770392","AF443084",23.2951,18.238,TRUE,6,TRUE,15,FALSE,0,TRUE,1,TRUE,3
"228","KX907424","HM215341",0,0.405202,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"229","KY229460","KY229472",14.879,14.8763,TRUE,24,TRUE,9,FALSE,0,FALSE,0,TRUE,3
"230","KY229554","KY229542",4.86194,4.7798,TRUE,21,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"231","AF286224","AF443089",20.3783,25.3776,TRUE,15,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"232","HM215311","KX907388",2.4211e-06,0.0618278,TRUE,5,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"233","KF725944","KR861283",30.8308,35.0636,TRUE,1,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"234","KT183056","KR861264",25.1775,30.571,TRUE,6,TRUE,6,FALSE,0,TRUE,1,FALSE,0
"235","KY229347","KY229337",9.39795,10.0687,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"236","GU939124","GU939129",5.28132,5.37714,TRUE,12,TRUE,3,FALSE,0,TRUE,1,TRUE,6
