"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"24","KF986082","KF986098",8.38695,8.39516,TRUE,15,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"25","EU853110","EU853118",12.0362,12.0362,TRUE,6,FALSE,0,FALSE,0,FALSE,0,TRUE,9
"26","EU852982","EU852990",6.0867,6.0867,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"27","HM215270","AY795903",29.0467,25.044,TRUE,6,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"28","EU853006","EU852998",8.20697,8.2097,FALSE,0,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"29","U12413","AF457090",13.1431,26.1424,TRUE,45,TRUE,9,TRUE,3,TRUE,3,FALSE,0
"30","AY905597","AF484506",12.6044,22.6085,TRUE,12,TRUE,15,FALSE,0,TRUE,3,FALSE,0
"31","AY905591","AY669760",12.7362,18.7348,TRUE,4,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"32","AF484490","AF484481",19.6579,20.6545,TRUE,6,TRUE,9,FALSE,0,TRUE,9,FALSE,0
"33","AF484505","AY494966",23.1321,18.1355,TRUE,6,FALSE,0,TRUE,3,TRUE,3,FALSE,0
"34","EU852974","EU852966",5.253,5.253,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"35","KF986066","KF986058",1.90506,1.89958,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"36","AF484513","KF716479",20.8595,33.8561,FALSE,0,TRUE,27,FALSE,0,FALSE,0,FALSE,0
"37","KF986033","KF986050",2.97105,2.91903,FALSE,0,TRUE,6,FALSE,0,TRUE,7,FALSE,0
"38","L22950","AF484477",17.3385,25.3413,TRUE,2,TRUE,9,TRUE,9,FALSE,0,TRUE,12
"39","AF484515","FJ866138",19.4402,18.2301,TRUE,2,TRUE,3,FALSE,0,TRUE,9,FALSE,0
"40","KF985982","JX658588",0.392684,0.392684,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"41","JX658600","KF985994",0,0.413415,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"42","EU853014","EU853022",2.05687,2.05687,TRUE,7,FALSE,0,FALSE,0,FALSE,0,TRUE,12
"43","AF484519","AF484494",22.8291,21.8325,TRUE,6,TRUE,18,TRUE,6,FALSE,0,FALSE,0
"44","AB485650","AY713418",18.2462,19.251,TRUE,9,TRUE,6,TRUE,6,TRUE,12,TRUE,3
"45","AF484495","HM215267",24.489,31.4925,TRUE,18,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"46","KF716480","JQ361079",33.2319,24.2298,TRUE,6,TRUE,3,FALSE,0,TRUE,6,TRUE,3
"47","AF484504","Z19524",21.4034,14.4,TRUE,11,TRUE,3,TRUE,3,TRUE,3,TRUE,3
"48","KU865979","KU865950",7.34519,6.78941,TRUE,7,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"49","MF373180","AY253311",43.4718,31.4746,TRUE,26,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"50","AB485648","AJ277820",18.7906,19.7313,TRUE,6,TRUE,18,FALSE,0,FALSE,0,FALSE,0
"51","KY392769","HM068555",30.9464,35.3187,TRUE,9,TRUE,12,TRUE,3,TRUE,13,TRUE,9
"52","HM215327","KX907406",2.02382,1.90883,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"53","K03454","K03458",14.1946,15.1994,TRUE,1,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"54","AF219271","KU921767",14.6004,33.5956,TRUE,21,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"55","AY773339","AY773338",16.3221,14.3234,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"56","AY773340","L48070",12.6248,10.6262,TRUE,18,TRUE,9,FALSE,0,TRUE,2,TRUE,3
"57","KU749394","KJ787684",1.99869,1.99869,TRUE,21,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"58","DQ141204","KJ787683",9.86861,22.8707,TRUE,39,FALSE,0,FALSE,0,TRUE,12,FALSE,0
"59","FJ388945","EU668964",1.9165,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"60","KP109501","JX140670",12.7452,12.7452,FALSE,0,TRUE,24,FALSE,0,FALSE,0,TRUE,3
"61","AJ488927","AY795907",18.6413,20.6454,FALSE,0,TRUE,12,FALSE,0,TRUE,6,TRUE,9
"62","AY371155","GU191360",19.5314,23.4328,TRUE,12,TRUE,21,TRUE,3,TRUE,3,TRUE,18
"63","JN054274","U88822",42.5202,17.9261,FALSE,0,TRUE,24,FALSE,0,FALSE,0,TRUE,6
"64","KU168272","HQ385448",39.0589,31.0589,TRUE,24,TRUE,39,FALSE,0,FALSE,0,TRUE,6
