"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"102","KF835499","GQ916582",23.191,23.5251,FALSE,0,TRUE,21,FALSE,0,FALSE,0,TRUE,9
"103","AF070713","HQ691052",12.9455,23.9106,TRUE,10,TRUE,9,FALSE,0,TRUE,15,TRUE,3
"104","JN860768","HQ691013",21.0128,17.24,TRUE,9,TRUE,3,TRUE,3,FALSE,0,FALSE,0
"105","KF835502","JX112867",22.006,23.5611,TRUE,12,TRUE,12,FALSE,0,FALSE,0,TRUE,6
"106","AB485652","AY231158",7.25708,10.255,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"107","AY358049","AY358061",9.25903,9.26177,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"108","AY358052","AY358051",10.7918,8.79318,TRUE,33,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"109","GQ916577","AY945728",24.095,15.0081,TRUE,18,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"110","KY580643","KT185724",14.7698,15.4953,TRUE,6,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"111","GQ916583","JX863920",20.2219,17.8939,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"112","JX447589","KJ952376",22.7239,16.1096,TRUE,6,TRUE,27,FALSE,0,TRUE,2,FALSE,0
"113","AF209206","KJ952732",9.39066,17.3934,TRUE,24,TRUE,9,TRUE,3,TRUE,6,FALSE,0
"114","JX447535","JX446899",16.8163,19.7274,TRUE,6,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"115","AB220947","AB220944",6.39396,5.39738,TRUE,6,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"116","U08457","AF015919",9.23546,11.2314,TRUE,6,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"117","HQ245672","HQ245670",10.8937,9.89713,TRUE,18,TRUE,3,FALSE,0,FALSE,0,TRUE,9
"118","EU743794","HQ245667",19.3878,16.3898,TRUE,6,TRUE,3,FALSE,0,TRUE,1,TRUE,3
"119","AY358063","KJ953282",15.9644,16.4757,TRUE,3,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"120","JN860764","JX447252",16.4542,16.4542,TRUE,6,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"121","FJ185237","FJ185258",11.6608,10.7771,FALSE,0,FALSE,0,TRUE,3,TRUE,3,FALSE,0
"122","FJ185238","FJ185235",5.48623,6.48554,FALSE,0,TRUE,9,FALSE,0,FALSE,0,TRUE,21
"123","FJ185259","FJ185240",6.36384,6.36384,FALSE,0,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"124","FJ185256","FJ185257",4.19612,4.19612,TRUE,9,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"125","FJ185260","FJ185239",8.06151,9.05809,TRUE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"126","FJ185232","FJ185234",3.44042,2.44385,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"127","GU564221","EU363850",10.5511,10.8879,TRUE,9,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"128","HQ245671","AY008718",9.37425,2.37082,TRUE,12,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"129","FJ185230","FJ185228",1.69327,2.25099,FALSE,0,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"130","GU475032","JX112830",13.0682,12.0251,TRUE,21,FALSE,0,TRUE,3,FALSE,0,FALSE,0
"131","GU475038","GU475043",14.8894,13.4712,TRUE,15,TRUE,9,FALSE,0,FALSE,0,TRUE,6
"132","GU475019","GU475015",18.0477,16.624,TRUE,30,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"133","GU475035","GU475034",12.3316,12.0797,TRUE,18,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"134","JX112816","JX112810",6.15838,6.15838,FALSE,0,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"135","GQ845125","EU363851",17.7644,16.7678,TRUE,3,TRUE,3,FALSE,0,FALSE,0,TRUE,6
"136","GQ477441","AF209205",21.0893,6.08584,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"137","U48264","AY945720",7.7168,15.7168,TRUE,6,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"138","KJ953611","AY125894",9.54872,8.54667,FALSE,0,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"139","AF015916","JX447312",9.98343,21.9834,FALSE,0,TRUE,3,FALSE,0,TRUE,1,FALSE,0
"140","JX447454","U08458",23.9246,7.92735,TRUE,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"141","JX447678","KJ952968",19.5298,14.5278,TRUE,21,TRUE,6,FALSE,0,FALSE,0,TRUE,3
"142","KF835533","AY945722",20.8003,14.1008,FALSE,0,TRUE,18,FALSE,0,FALSE,0,TRUE,9
"143","AY358056","AY358040",16.0264,16.962,TRUE,7,TRUE,12,FALSE,0,FALSE,0,TRUE,3
"144","JX446710","JX448039",18.2299,18.8966,TRUE,12,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"145","KU168264","DQ859179",16.5416,19.545,TRUE,9,TRUE,39,FALSE,0,TRUE,4,TRUE,9
"146","AY444806","FJ185249",9.72695,8.72763,TRUE,3,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"147","KU230426","AY945724",26.6074,16.2172,FALSE,0,TRUE,12,TRUE,3,TRUE,3,TRUE,3
"148","JX112845","GU475037",12.715,12.5124,TRUE,3,FALSE,0,FALSE,0,TRUE,21,FALSE,0
"149","JX112811","GU564228",11.0323,9.14869,TRUE,15,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"150","GU564229","GU475027",10.2879,13.3707,TRUE,3,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"151","JX112823","JX112832",10.906,10.9471,TRUE,3,TRUE,27,FALSE,0,FALSE,0,FALSE,0
"152","JX112814","JX112815",7.47691,7.47691,TRUE,18,FALSE,0,FALSE,0,FALSE,0,TRUE,6
"153","GU564224","GU564225",8.23686,8.319,TRUE,9,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"154","JX112857","JX112858",8.48334,8.48334,TRUE,3,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"155","JX112838","GU475014",8.89007,9.70595,TRUE,42,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"156","JX112841","JX112842",5.83506,5.96101,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,9
"157","JX112831","GU475016",11.579,12.8603,TRUE,15,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"158","JX112828","GU475013",7.64741,8.79184,TRUE,15,TRUE,3,FALSE,0,TRUE,3,FALSE,0
"159","JX112822","JX112826",9.22863,9.19578,TRUE,14,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"160","GU475031","JX112829",10.8557,11.0666,TRUE,18,TRUE,9,FALSE,0,TRUE,6,FALSE,0
"161","JX112837","JX112824",10.5551,10.3059,TRUE,36,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"162","JX112839","GU564223",10.3041,8.03438,TRUE,12,TRUE,6,FALSE,0,TRUE,3,TRUE,6
"163","KP178420","GU564222",5.85198,5.6904,TRUE,9,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"164","GU475020","GU475045",11.7672,11.6029,FALSE,0,TRUE,27,FALSE,0,TRUE,3,FALSE,0
"165","JX112836","GU475023",12.9067,13.3009,TRUE,12,FALSE,0,FALSE,0,TRUE,3,TRUE,3
"166","KJ953408","KJ952765",0,0.533001,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"167","GQ916590","AY945712",20.8856,12.4967,TRUE,3,TRUE,3,FALSE,0,TRUE,1,FALSE,0
"168","KJ953555","AY945721",16.2123,15.213,TRUE,4,FALSE,0,FALSE,0,TRUE,3,TRUE,6
"169","KF268043","JX447515",25.7905,19.7891,TRUE,1,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"170","JX447122","AY945718",23.8143,13.8157,TRUE,12,TRUE,3,FALSE,0,TRUE,3,TRUE,24
"171","EU743774","EU743769",18.5948,19.1352,TRUE,15,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"172","KP873161","KP873163",0,2.64476,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"173","GQ916572","U48266",21.8471,8.4316,TRUE,15,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"174","KJ952346","KY213736",14.1777,22.1777,TRUE,27,TRUE,21,FALSE,0,TRUE,6,FALSE,0
"175","JX447941","JX447884",26.2355,25.2334,TRUE,12,TRUE,21,FALSE,0,FALSE,0,FALSE,0
"176","KU230436","JN388131",26.588,24.8549,TRUE,3,FALSE,0,FALSE,0,TRUE,3,TRUE,6
"177","KY658688","KF859741",18.4673,14.4673,FALSE,0,TRUE,6,FALSE,0,TRUE,3,TRUE,3
"178","KF268042","KF268048",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"179","JX447305","JX448270",28.5115,24.5142,TRUE,3,TRUE,39,TRUE,6,TRUE,2,FALSE,0
"180","HQ691073","JX448057",24.9552,27.0907,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"181","JX448086","JX447709",25.6725,24.6704,TRUE,12,TRUE,6,FALSE,0,TRUE,6,TRUE,15
"182","KT185962","KT185793",27.967,28.2189,TRUE,3,TRUE,12,FALSE,0,FALSE,0,TRUE,12
"183","GQ916573","JN860766",25.6594,26.2426,FALSE,0,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"184","EU743791","EU743793",1.59151,1.59151,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"185","KJ953229","AY444803",17.0149,17.0122,TRUE,18,TRUE,6,FALSE,0,FALSE,0,TRUE,6
"186","EU743780","EU743779",3.8383,3.8383,TRUE,24,TRUE,39,FALSE,0,FALSE,0,TRUE,39
"187","JN388111","JN944655",28.6738,27.6717,TRUE,15,TRUE,15,FALSE,0,FALSE,0,TRUE,9
"188","JN860763","EU743790",24.77,24.7673,TRUE,6,TRUE,3,TRUE,3,TRUE,6,TRUE,9
"189","JX446888","JX447814",25.9372,21.94,FALSE,0,TRUE,15,FALSE,0,FALSE,0,TRUE,9
"190","EF036534","KU820849",23.6214,33.4722,TRUE,21,TRUE,39,FALSE,0,TRUE,6,TRUE,3
"191","JX447300","JX447561",28.1746,26.1733,TRUE,14,TRUE,15,FALSE,0,FALSE,0,TRUE,3
"192","JN944657","JX447220",24.604,25.6006,TRUE,36,TRUE,39,FALSE,0,TRUE,3,FALSE,0
"193","JX112827","JX112843",21.1326,21.1874,TRUE,24,TRUE,15,FALSE,0,FALSE,0,TRUE,6
"194","GU475042","EF036528",16.7114,15.2959,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"195","JX448238","HQ691004",19.8793,21.0757,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"196","JN248342","JX447063",19.49,22.4852,TRUE,6,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"197","KF268044","HQ691039",27.2628,21.8638,TRUE,35,TRUE,12,FALSE,0,FALSE,0,TRUE,6
"198","JX447721","GU475046",22.1136,20.4463,TRUE,6,TRUE,12,FALSE,0,FALSE,0,FALSE,0
"199","KF835513","GQ916593",25.7814,26.496,TRUE,18,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"200","HQ691082","AY713423",22.7904,16.0635,TRUE,39,TRUE,15,FALSE,0,FALSE,0,TRUE,9
"201","KU230433","KU230434",19.4275,19.5261,TRUE,24,FALSE,0,FALSE,0,TRUE,1,TRUE,3
"202","KC870029","KC870039",19.6554,18.6588,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"203","KT185744","JX512893",0,0.0136893,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"204","EU743763","EU743764",4.72573,5.67275,TRUE,13,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"205","HM215409","HQ699955",0.406765,0.406765,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"206","JX447499","JX448301",25.1736,25.1708,TRUE,3,FALSE,0,FALSE,0,TRUE,3,TRUE,12
"207","JX446837","JX447043",26.8199,25.8178,TRUE,18,FALSE,0,FALSE,0,TRUE,3,TRUE,3
"208","GQ916575","EU743759",24.125,23.0178,TRUE,11,TRUE,30,FALSE,0,FALSE,0,TRUE,9
"209","JX512894","KU230428",1.30612,1.07066,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"210","FJ185251","KJ953459",12.6527,14.654,TRUE,6,TRUE,9,FALSE,0,FALSE,0,TRUE,3
"211","AF070708","FJ185242",9.28593,12.2839,FALSE,0,TRUE,6,FALSE,0,FALSE,0,TRUE,5
"212","FJ185241","FJ185254",6.00384,6.00384,FALSE,0,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"213","AY358043","AY358065",1.39048,2.38706,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"214","AF070704","JN944654",10.1747,20.176,FALSE,0,TRUE,18,FALSE,0,TRUE,1,TRUE,3
"215","KJ952505","AY669774",11.4181,4.41737,TRUE,6,TRUE,9,TRUE,3,FALSE,0,TRUE,3
"216","AF070712","JN944663",10.2287,4.22735,TRUE,15,TRUE,3,FALSE,0,TRUE,3,TRUE,3
"217","AY669778","AB220945",5.74563,5.75619,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"218","AF259954","AY713425",3.1894,4.18598,TRUE,15,TRUE,3,FALSE,0,FALSE,0,TRUE,3
"219","AB253424","AY669773",4.34863,3.34658,TRUE,3,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"220","AB052995","AB026050",4.24284,5.08482,FALSE,0,FALSE,0,FALSE,0,TRUE,6,FALSE,0
"221","AY494968","L03700",6.6739,5.67185,FALSE,0,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"222","JX447072","AY945713",20.1072,12.1099,TRUE,6,TRUE,6,TRUE,3,FALSE,0,FALSE,0
"223","L03699","L03701",4.00945,5.00603,FALSE,0,TRUE,6,FALSE,0,FALSE,0,FALSE,0
"224","AY669772","U08456",6.06869,6.07143,TRUE,12,TRUE,3,FALSE,0,TRUE,6,FALSE,0
"225","AF219267","AY494967",5.31415,7.31278,FALSE,0,TRUE,30,FALSE,0,FALSE,0,FALSE,0
"226","AF070707","AY713422",10.4068,12.4109,TRUE,3,TRUE,6,FALSE,0,FALSE,0,TRUE,6
"227","AF164485","DL258716",6.52832,8.52421,FALSE,0,TRUE,21,FALSE,0,FALSE,0,TRUE,3
"228","KU230429","JX512895",0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"229","KU230432","JN054300",11.5759,10.8969,TRUE,3,TRUE,3,FALSE,0,FALSE,0,FALSE,0
"230","EF036527","JX112818",14.0717,15.5611,TRUE,27,TRUE,15,FALSE,0,FALSE,0,TRUE,12
"231","EU743765","EU743766",2.07905,2.07905,TRUE,3,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"232","AY713419","JN248356",14.6265,21.6299,TRUE,18,TRUE,18,FALSE,0,TRUE,4,FALSE,0
"233","AY945731","KU168309",18.3768,21.3802,FALSE,0,TRUE,9,FALSE,0,TRUE,12,TRUE,3
"234","EF036531","JF297221",23.2194,21.0866,TRUE,6,FALSE,0,FALSE,0,TRUE,4,FALSE,0
"235","KP411842","KP411840",3.84514,3.91907,TRUE,12,TRUE,5,FALSE,0,FALSE,0,FALSE,0
"236","KP109513","KU230419",0.892822,0.906511,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"237","KF835504","JX112861",24.494,19.0704,TRUE,18,TRUE,3,FALSE,0,TRUE,3,TRUE,3
"238","JX447550","JN388161",28.74,30.7414,TRUE,12,TRUE,6,FALSE,0,TRUE,3,TRUE,6
