"","tip1.label","tip2.label","tip1.len","tip2.len","VR1.indel","VR1.nt","VR2.indel","VR2.nt","VR3.indel","VR3.nt","VR4.indel","VR4.nt","VR5.indel","VR5.nt"
"28","JF706405","AY371141",29.1912,25.7333,TRUE,3,TRUE,21,TRUE,3,TRUE,12,FALSE,0
"29","AY371128","EU513196",28.8613,29.8634,FALSE,0,TRUE,24,TRUE,1,TRUE,6,TRUE,3
"30","AJ251057","HQ700002",22.4403,29.4382,FALSE,0,TRUE,21,FALSE,0,TRUE,3,FALSE,0
"31","DQ445118","HQ385474",25.5312,28.5319,TRUE,15,TRUE,9,FALSE,0,TRUE,3,TRUE,6
"32","JF683786","JF683806",8.71982,8.72256,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"33","AY371122","AB049811",24.3096,21.3062,FALSE,0,TRUE,9,FALSE,0,TRUE,12,TRUE,6
"34","AB286855","GU201494",24.9086,22.3405,TRUE,9,FALSE,0,FALSE,0,TRUE,6,TRUE,3
"35","HQ385460","EU480459",29.5446,28.548,FALSE,0,TRUE,48,FALSE,0,TRUE,9,TRUE,9
"36","EU480465","HQ385468",26.8802,24.8843,FALSE,0,TRUE,3,FALSE,0,TRUE,9,FALSE,0
"37","KU168265","FN432725",24.1966,24.1994,TRUE,16,TRUE,9,TRUE,3,TRUE,12,TRUE,18
"38","EU480475","HQ385451",28.104,25.106,TRUE,3,TRUE,3,TRUE,3,TRUE,6,FALSE,0
"39","KX232616","KX232625",14.1388,13.1422,FALSE,0,TRUE,3,TRUE,3,TRUE,12,FALSE,0
"40","AB286863","HM215281",26.3322,23.7586,TRUE,3,TRUE,15,FALSE,0,FALSE,0,FALSE,0
"41","KT223760","DL258709",32.8476,14.4567,TRUE,24,TRUE,35,TRUE,3,TRUE,17,TRUE,6
"42","AB286859","JX447146",20.2157,23.6462,TRUE,15,TRUE,3,FALSE,0,TRUE,6,TRUE,3
"43","EU786671","FJ694792",21.1568,20.0342,TRUE,1,TRUE,33,FALSE,0,TRUE,6,FALSE,0
"44","KF561435","AB231898",32.8368,24.166,TRUE,3,TRUE,18,FALSE,0,TRUE,15,FALSE,0
"45","HQ912707","AF069941",18.9961,21.9048,TRUE,3,TRUE,24,FALSE,0,FALSE,0,FALSE,0
"46","AF063224","L22939",10.6827,10.6827,TRUE,9,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"47","HQ385462","HQ385463",31.8782,28.8748,TRUE,1,TRUE,21,TRUE,3,FALSE,0,TRUE,9
"48","EU480472","HM215293",30.5278,26.5251,TRUE,9,TRUE,9,FALSE,0,TRUE,18,TRUE,3
"49","AY736840","HM215292",21.8873,23.8914,FALSE,0,TRUE,9,FALSE,0,TRUE,3,TRUE,3
"50","KY820473","KY820471",2.2288,2.2288,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"51","KY820466","KY820467",5.27802,2.27733,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"52","HQ385465","EU480464",27.9273,29.9287,TRUE,2,FALSE,0,FALSE,0,TRUE,3,FALSE,0
"53","AY371126","KT124792",28.0465,36.0437,TRUE,21,TRUE,21,FALSE,0,TRUE,6,FALSE,0
"54","KP411845","KP411843",41.8637,41.3161,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"55","EU480458","KX389644",24.5226,32.1065,TRUE,5,TRUE,21,TRUE,3,TRUE,12,FALSE,0
"56","AY371131","AY371134",18.9008,18.9008,TRUE,3,TRUE,3,FALSE,0,TRUE,3,TRUE,3
"57","HM215291","JN687776",17.9442,27.6718,TRUE,1,TRUE,6,FALSE,0,TRUE,3,FALSE,0
"58","KX228824","JX140646",1.00184,1.00184,TRUE,15,TRUE,45,FALSE,0,TRUE,9,FALSE,0
"59","AY371123","HQ912706",15.7984,7.79839,FALSE,0,TRUE,12,FALSE,0,TRUE,6,FALSE,0
"60","AJ286133","EU513184",19.1732,27.1705,TRUE,6,FALSE,0,FALSE,0,TRUE,15,FALSE,0
"61","AY371132","GU201495",7.98783,6.99125,TRUE,15,TRUE,9,FALSE,0,FALSE,0,FALSE,0
"62","GU201512","AY371129",6.98212,7.21356,TRUE,15,FALSE,0,FALSE,0,FALSE,0,TRUE,3
"63","AY371127","AY371125",24.2265,24.8146,TRUE,12,TRUE,6,FALSE,0,TRUE,9,TRUE,6
"64","KX228814","EU884501",1.47767,1.47767,FALSE,0,TRUE,3,FALSE,0,TRUE,18,FALSE,0
